"from","to","id","col","score","result","compare"
"450 North Brewing Company","450 North Brewing Company","53","brewery_name","True","True","True"
"Columbus","Columbus","53","city","True","True","True"
"IN","IN","53","state","True","True","True"
"55","55","54","index","True","True","True"
"2218","2218","54","id","True","True","True"
"Ironman","Ironman","54","beer_name","True","True","True"
"English Strong Ale","English Strong Ale","54","style","True","True","True"
"16.0 oz. Alumi-Tek","16","54","ounces","False","False","False"
"0.09%","0.09","54","abv","False","False","False"
"50","50","54","ibu","True","True","True"
"27","27","54","brewery_id","True","True","True"
"450 North Brewing Company","450 North Brewing Company","54","brewery_name","True","True","True"
"Columbus","Columbus","54","city","True","True","True"
"IN","IN","54","state","True","True","True"
"56","56","55","index","True","True","True"
"2217","2217","55","id","True","True","True"
"Honey Kolsch","Honey Kolsch","55","beer_name","True","True","True"
"Kölsch","Kölsch","55","style","True","True","True"
"16.0 ounce","16","55","ounces","False","False","False"
"0.046%","0.046","55","abv","False","False","False"
"15","15","55","ibu","True","True","True"
"27","27","55","brewery_id","True","True","True"
"450 North Brewing Company","450 North Brewing Company","55","brewery_name","True","True","True"
"Columbus","Columbus","55","city","True","True","True"
"IN","IN","55","state","True","True","True"
"57","57","56","index","True","True","True"
"2216","2216","56","id","True","True","True"
"Copperhead Amber","Copperhead Amber","56","beer_name","True","True","True"
"Belgian Dark Ale","Belgian Dark Ale","56","style","True","True","True"
"16.0 oz","16","56","ounces","False","False","False"
"0.052000000000000005%","0.052","56","abv","False","False","False"
"18","18","56","ibu","True","True","True"
"27","27","56","brewery_id","True","True","True"
"450 North Brewing Company","450 North Brewing Company","56","brewery_name","True","True","True"
"Columbus","Columbus","56","city","True","True","True"
"IN","IN","56","state","True","True","True"
"58","58","57","index","True","True","True"
"972","972","57","id","True","True","True"
"Rude Parrot IPA","Rude Parrot IPA","57","beer_name","True","True","True"
"American IPA","American IPA","57","style","True","True","True"
"16.0 oz","16","57","ounces","False","False","False"
"0.059","0.059","57","abv","True","True","True"
"75","75","57","ibu","True","True","True"
"481","481","57","brewery_id","True","True","True"
"7 Seas Brewing Company","7 Seas Brewing Company","57","brewery_name","True","True","True"
"Gig Harbor","Gig Harbor","57","city","True","True","True"
"WA","WA","57","state","True","True","True"
"59","59","58","index","True","True","True"
"866","866","58","id","True","True","True"
"British Pale Ale (2010)","British Pale Ale (2010)","58","beer_name","True","True","True"
"English Pale Ale","English Pale Ale","58","style","True","True","True"
"16.0 oz","16","58","ounces","False","False","False"
"0.054","0.054","58","abv","True","True","True"
"30","30","58","ibu","True","True","True"
"481","481","58","brewery_id","True","True","True"
"7 Seas Brewing Company","7 Seas Brewing Company","58","brewery_name","True","True","True"
"Gig Harbor","Gig Harbor","58","city","True","True","True"
"WA","WA","58","state","True","True","True"
"60","60","59","index","True","True","True"
"48","48","59","id","True","True","True"
"British Pale Ale","British Pale Ale","59","beer_name","True","True","True"
"English Pale Ale","English Pale Ale","59","style","True","True","True"
"16.0 ounce","16","59","ounces","False","False","False"
"0.054","0.054","59","abv","True","True","True"
"30","30","59","ibu","True","True","True"
"481","481","59","brewery_id","True","True","True"
"7 Seas Brewing Company","7 Seas Brewing Company","59","brewery_name","True","True","True"
"Gig Harbor","Gig Harbor","59","city","True","True","True"
"WA","WA","59","state","True","True","True"
"61","61","60","index","True","True","True"
"47","47","60","id","True","True","True"
"Ballz Deep Double IPA","Ballz Deep Double IPA","60","beer_name","True","True","True"
"American Double / Imperial IPA","American Double / Imperial IPA","60","style","True","True","True"
"16.0 oz.","16","60","ounces","False","False","False"
"0.084","0.084","60","abv","True","True","True"
"82","82","60","ibu","True","True","True"
"481","481","60","brewery_id","True","True","True"
"7 Seas Brewing Company","7 Seas Brewing Company","60","brewery_name","True","True","True"
"Gig Harbor","Gig Harbor","60","city","True","True","True"
"WA","WA","60","state","True","True","True"
"62","62","61","index","True","True","True"
"1583","1583","61","id","True","True","True"
"Wolfman's Berliner","Wolfman's Berliner","61","beer_name","True","True","True"
"Berliner Weissbier","Berliner Weissbier","61","style","True","True","True"
"12.0 oz.","12","61","ounces","False","False","False"
"0.038","0.038","61","abv","True","True","True"
"N/A","","61","ibu","False","False","False"
"373","373","61","brewery_id","True","True","True"
"7venth Sun","7venth Sun","61","brewery_name","True","True","True"
"Dunedin","Dunedin","61","city","True","True","True"
"FL","FL","61","state","True","True","True"
"63","63","62","index","True","True","True"
"1165","1165","62","id","True","True","True"
"Colorado Native","Colorado Native","62","beer_name","True","True","True"
"American Amber / Red Lager","American Amber / Red Lager","62","style","True","True","True"
"12.0 oz","12","62","ounces","False","False","False"
"0.055","0.055","62","abv","True","True","True"
"26","26","62","ibu","True","True","True"
"462","462","62","brewery_id","True","True","True"
"AC Golden Brewing Company","AC Golden Brewing Company","62","brewery_name","True","True","True"
"Golden","Golden","62","city","True","True","True"
"CO","CO","62","state","True","True","True"
"64","64","63","index","True","True","True"
"431","431","63","id","True","True","True"
"Colorado Native (2011)","Colorado Native (2011)","63","beer_name","True","True","True"
"American Amber / Red Lager","American Amber / Red Lager","63","style","True","True","True"
"12.0 ounce","12","63","ounces","False","False","False"
"0.055","0.055","63","abv","True","True","True"
"26","26","63","ibu","True","True","True"
"462","462","63","brewery_id","True","True","True"
"AC Golden Brewing Company","AC Golden Brewing Company","63","brewery_name","True","True","True"
"Golden","Golden","63","city","True","True","True"
"CO","CO","63","state","True","True","True"
"65","65","64","index","True","True","True"
"516","516","64","id","True","True","True"
"Jockamo IPA","Jockamo IPA","64","beer_name","True","True","True"
"American IPA","American IPA","64","style","True","True","True"
"12.0 oz.","12","64","ounces","False","False","False"
"0.065","0.065","64","abv","True","True","True"
"52","52","64","ibu","True","True","True"
"533","533","64","brewery_id","True","True","True"
"Abita Brewing Company","Abita Brewing Company","64","brewery_name","True","True","True"
"Abita Springs","Abita Springs","64","city","True","True","True"
"LA","LA","64","state","True","True","True"
"66","66","65","index","True","True","True"
"515","515","65","id","True","True","True"
"Purple Haze","Purple Haze","65","beer_name","True","True","True"
"Fruit / Vegetable Beer","Fruit / Vegetable Beer","65","style","True","True","True"
"12.0 oz","12","65","ounces","False","False","False"
"0.042","0.042","65","abv","True","True","True"
"13","13","65","ibu","True","True","True"
"533","533","65","brewery_id","True","True","True"
"Abita Brewing Company","Abita Brewing Company","65","brewery_name","True","True","True"
"Abita Springs","Abita Springs","65","city","True","True","True"
"LA","LA","65","state","True","True","True"
"67","67","66","index","True","True","True"
"514","514","66","id","True","True","True"
"Abita Amber","Abita Amber","66","beer_name","True","True","True"
"American Amber / Red Lager","American Amber / Red Lager","66","style","True","True","True"
"12.0 oz.","12","66","ounces","False","False","False"
"0.045","0.045","66","abv","True","True","True"
"17","17","66","ibu","True","True","True"
"533","533","66","brewery_id","True","True","True"
"Abita Brewing Company","Abita Brewing Company","66","brewery_name","True","True","True"
"Abita Springs","Abita Springs","66","city","True","True","True"
"LA","LA","66","state","True","True","True"
"68","68","67","index","True","True","True"
"2540","2540","67","id","True","True","True"
"Citra Ass Down","Citra Ass Down","67","beer_name","True","True","True"
"American IPA","American IPA","67","style","True","True","True"
"16.0 ounce","16","67","ounces","False","False","False"
"0.082","0.082","67","abv","True","True","True"
"68","68","67","ibu","True","True","True"
"62","62","67","brewery_id","True","True","True"
"Against The Grain Brewery","Against The Grain Brewery","67","brewery_name","True","True","True"
"Louisville","Louisville","67","city","True","True","True"
"KY","KY","67","state","True","True","True"
"69","69","68","index","True","True","True"
"2539","2539","68","id","True","True","True"
"The Brown Note","The Brown Note","68","beer_name","True","True","True"
"American Brown Ale","American Brown Ale","68","style","True","True","True"
"16.0 ounce","16","68","ounces","False","False","False"
"0.05","0.05","68","abv","True","True","True"
"20","20","68","ibu","True","True","True"
"62","62","68","brewery_id","True","True","True"
"Against The Grain Brewery","Against The Grain Brewery","68","brewery_name","True","True","True"
"Louisville","Louisville","68","city","True","True","True"
"KY","KY","68","state","True","True","True"
"70","70","69","index","True","True","True"
"2686","2686","69","id","True","True","True"
"Citra Ass Down","Citra Ass Down","69","beer_name","True","True","True"
"American Double / Imperial IPA","American Double / Imperial IPA","69","style","True","True","True"
"16.0 ounce","16","69","ounces","False","False","False"
"0.08","0.08","69","abv","True","True","True"
"68","68","69","ibu","True","True","True"
"1","1","69","brewery_id","True","True","True"
"Against the Grain Brewery","Against the Grain Brewery","69","brewery_name","True","True","True"
"Louisville","Louisville","69","city","True","True","True"
"KY","KY","69","state","True","True","True"
"71","71","70","index","True","True","True"
"2685","2685","70","id","True","True","True"
"London Balling","London Balling","70","beer_name","True","True","True"
"English Barleywine","English Barleywine","70","style","True","True","True"
"16.0 oz.","16","70","ounces","False","False","False"
"0.125%","0.125","70","abv","False","False","False"
"80","80","70","ibu","True","True","True"
"1","1","70","brewery_id","True","True","True"
"Against the Grain Brewery","Against the Grain Brewery","70","brewery_name","True","True","True"
"Louisville","Louisville","70","city","True","True","True"
"KY","KY","70","state","True","True","True"
"72","72","71","index","True","True","True"
"2684","2684","71","id","True","True","True"
"35 K","35 K","71","beer_name","True","True","True"
"Milk / Sweet Stout","Milk / Sweet Stout","71","style","True","True","True"
"16.0 OZ.","16","71","ounces","False","False","False"
"0.077","0.077","71","abv","True","True","True"
"25","25","71","ibu","True","True","True"
"1","1","71","brewery_id","True","True","True"
"Against the Grain Brewery","Against the Grain Brewery","71","brewery_name","True","True","True"
