"from","to","id","col","score","result","compare"
"","7:29 a.m.","64","act_dep_time","False","False","False"
"9:21 a.m.","9:21 a.m.","64","sched_arr_time","False","True","True"
"","9:14 a.m.","64","act_arr_time","False","False","False"
"66","66","65","tuple_id","True","True","True"
"helloflight","helloflight","65","src","True","True","True"
"CO-1090-BOS-IAH","CO-1090-BOS-IAH","65","flight","True","True","True"
"9:45 a.m.","9:45 a.m.","65","sched_dep_time","True","True","True"
"","10:19 a.m.","65","act_dep_time","False","False","False"
"1:16 p.m.","1:16 p.m.","65","sched_arr_time","True","True","True"
"","1:19 p.m.","65","act_arr_time","False","False","False"
"67","67","66","tuple_id","True","True","True"
"helloflight","helloflight","66","src","True","True","True"
"AA-616-DFW-DTW","AA-616-DFW-DTW","66","flight","True","True","True"
"","9:05 a.m.","66","sched_dep_time","False","False","False"
"10:11 a.m.","10:10 a.m.","66","act_dep_time","False","False","False"
"","12:35 p.m.","66","sched_arr_time","False","False","False"
"1:11 p.m.","1:27 p.m.","66","act_arr_time","False","False","False"
"68","68","67","tuple_id","True","True","True"
"helloflight","helloflight","67","src","True","True","True"
"UA-3515-IAD-MSP","UA-3515-IAD-MSP","67","flight","True","True","True"
"","8:15 a.m.","67","sched_dep_time","False","False","False"
"8:26 a.m.","8:12 a.m.","67","act_dep_time","True","False","False"
"","10:06 a.m.","67","sched_arr_time","False","False","False"
"9:56 a.m.","9:56 a.m.","67","act_arr_time","True","True","True"
"69","69","68","tuple_id","True","True","True"
"helloflight","helloflight","68","src","True","True","True"
"AA-3468-CVG-MIA","AA-3468-CVG-MIA","68","flight","True","True","True"
"","7:00 a.m.","68","sched_dep_time","False","False","False"
"7:25 a.m.","7:25 a.m.","68","act_dep_time","True","True","True"
"","9:55 a.m.","68","sched_arr_time","False","False","False"
"9:29 a.m.","9:45 a.m.","68","act_arr_time","True","False","False"
"70","70","69","tuple_id","True","True","True"
"helloflight","helloflight","69","src","True","True","True"
"AA-484-DFW-MIA","AA-484-DFW-MIA","69","flight","True","True","True"
"","4:15 p.m.","69","sched_dep_time","False","False","False"
"4:29 p.m.","4:29 p.m.","69","act_dep_time","False","True","True"
"","7:55 p.m.","69","sched_arr_time","False","False","False"
"7:37 p.m.","7:39 p.m.","69","act_arr_time","False","False","False"
"71","71","70","tuple_id","True","True","True"
"helloflight","helloflight","70","src","True","True","True"
"AA-1886-BOS-MIA","AA-1886-BOS-MIA","70","flight","True","True","True"
"","10:45 a.m.","70","sched_dep_time","False","False","False"
"10:54 a.m.","10:55 a.m.","70","act_dep_time","False","False","False"
"","2:20 p.m.","70","sched_arr_time","False","False","False"
"1:36 p.m.","1:40 p.m.","70","act_arr_time","True","False","False"
"72","72","71","tuple_id","True","True","True"
"helloflight","helloflight","71","src","True","True","True"
"CO-62-IAH-EWR","CO-62-IAH-EWR","71","flight","True","True","True"
"2:30 p.m.","2:30 p.m.","71","sched_dep_time","True","True","True"
"","2:48 p.m.","71","act_dep_time","False","False","False"
"7:03 p.m.","7:03 p.m.","71","sched_arr_time","True","True","True"
"","7:10 p.m.","71","act_arr_time","False","False","False"
"73","73","72","tuple_id","True","True","True"
"helloflight","helloflight","72","src","True","True","True"
"CO-1561-PHX-IAH","CO-1561-PHX-IAH","72","flight","True","True","True"
"8:05 a.m.","8:05 a.m.","72","sched_dep_time","True","True","True"
"","8:00 a.m.","72","act_dep_time","False","False","False"
"11:35 a.m.","11:35 a.m.","72","sched_arr_time","True","True","True"
"","11:32 a.m.","72","act_arr_time","False","False","False"
"74","74","73","tuple_id","True","True","True"
"helloflight","helloflight","73","src","True","True","True"
"UA-2314-ATL-PHL","UA-2314-ATL-PHL","73","flight","True","True","True"
"","2:55 p.m.","73","sched_dep_time","False","False","False"
"3:04 p.m.","2:55 p.m.","73","act_dep_time","True","False","False"
"","5:00 p.m.","73","sched_arr_time","False","False","False"
"4:43 p.m.","4:47 p.m.","73","act_arr_time","True","False","False"
"75","75","74","tuple_id","True","True","True"
"helloflight","helloflight","74","src","True","True","True"
"AA-446-DFW-PHL","AA-446-DFW-PHL","74","flight","True","True","True"
"","11:50 a.m.","74","sched_dep_time","False","False","False"
"12:13 p.m.","12:12 p.m.","74","act_dep_time","False","False","False"
"","3:50 p.m.","74","sched_arr_time","False","False","False"
"4:08 p.m.","4:09 p.m.","74","act_arr_time","False","False","False"
"76","76","75","tuple_id","True","True","True"
"helloflight","helloflight","75","src","True","True","True"
"CO-1023-IAH-DEN","CO-1023-IAH-DEN","75","flight","True","True","True"
"11:40 a.m.","11:40 a.m.","75","sched_dep_time","True","True","True"
"","11:56 a.m.","75","act_dep_time","False","False","False"
"1:17 p.m.","1:17 p.m.","75","sched_arr_time","True","True","True"
"","1:14 p.m.","75","act_arr_time","False","False","False"
"77","77","76","tuple_id","True","True","True"
"helloflight","helloflight","76","src","True","True","True"
"AA-466-IAH-MIA","AA-466-IAH-MIA","76","flight","True","True","True"
"","6:00 a.m.","76","sched_dep_time","False","False","False"
"6:09 a.m.","6:08 a.m.","76","act_dep_time","True","False","False"
"","9:20 a.m.","76","sched_arr_time","False","False","False"
"8:50 a.m.","9:05 a.m.","76","act_arr_time","False","False","False"
"78","78","77","tuple_id","True","True","True"
"helloflight","helloflight","77","src","True","True","True"
"UA-3050-PHX-CLT","UA-3050-PHX-CLT","77","flight","True","True","True"
"","11:05 a.m.","77","sched_dep_time","False","False","False"
"11:45 a.m.","11:30 a.m.","77","act_dep_time","False","False","False"
"","4:57 p.m.","77","sched_arr_time","False","False","False"
"5:00 p.m.","5:05 p.m.","77","act_arr_time","False","False","False"
"79","79","78","tuple_id","True","True","True"
"helloflight","helloflight","78","src","True","True","True"
"CO-89-IAH-EWR","CO-89-IAH-EWR","78","flight","True","True","True"
"6:00 a.m.","6:00 a.m.","78","sched_dep_time","True","True","True"
"","6:02 a.m.","78","act_dep_time","False","False","False"
"10:20 a.m.","10:20 a.m.","78","sched_arr_time","False","True","True"
"","10:27 a.m.","78","act_arr_time","False","False","False"
"80","80","79","tuple_id","True","True","True"
"helloflight","helloflight","79","src","True","True","True"
"CO-1088-CLE-IAH","CO-1088-CLE-IAH","79","flight","True","True","True"
"8:40 a.m.","8:40 a.m.","79","sched_dep_time","True","True","True"
"","8:40 a.m.","79","act_dep_time","False","False","False"
"10:54 a.m.","10:54 a.m.","79","sched_arr_time","True","True","True"
"","10:56 a.m.","79","act_arr_time","False","False","False"
"81","81","80","tuple_id","True","True","True"
"helloflight","helloflight","80","src","True","True","True"
"AA-1664-MIA-ATL","AA-1664-MIA-ATL","80","flight","True","True","True"
"","10:15 a.m.","80","sched_dep_time","False","False","False"
"10:19 a.m.","10:18 a.m.","80","act_dep_time","False","False","False"
"","12:10 p.m.","80","sched_arr_time","False","False","False"
"11:50 a.m.","11:56 a.m.","80","act_arr_time","False","False","False"
"82","82","81","tuple_id","True","True","True"
"helloflight","helloflight","81","src","True","True","True"
"AA-1279-DFW-PHX","AA-1279-DFW-PHX","81","flight","True","True","True"
"","1:00 p.m.","81","sched_dep_time","False","False","False"
"2:03 p.m.","2:04 p.m.","81","act_dep_time","False","False","False"
"","2:35 p.m.","81","sched_arr_time","False","False","False"
"3:13 p.m.","3:30 p.m.","81","act_arr_time","True","False","False"
"83","83","82","tuple_id","True","True","True"
"helloflight","helloflight","82","src","True","True","True"
"UA-854-SFO-IAH","UA-854-SFO-IAH","82","flight","True","True","True"
"","7:53 a.m.","82","sched_dep_time","False","False","False"
"8:07 a.m.","7:49 a.m.","82","act_dep_time","True","False","False"
"","1:39 p.m.","82","sched_arr_time","False","False","False"
"1:23 p.m.","1:30 p.m.","82","act_arr_time","False","False","False"
"84","84","83","tuple_id","True","True","True"
"helloflight","helloflight","83","src","True","True","True"
"UA-382-IAD-LAX","UA-382-IAD-LAX","83","flight","True","True","True"
"","12:30 p.m.","83","sched_dep_time","False","False","False"
"12:56 p.m.","12:35 p.m.","83","act_dep_time","False","False","False"
"","3:19 p.m.","83","sched_arr_time","False","False","False"
"3:09 p.m.","3:21 p.m.","83","act_arr_time","False","False","False"
"85","85","84","tuple_id","True","True","True"
"helloflight","helloflight","84","src","True","True","True"
"AA-4344-ORD-DTW","AA-4344-ORD-DTW","84","flight","True","True","True"
"","11:45 a.m.","84","sched_dep_time","False","False","False"
"12:14 p.m.","12:13 p.m.","84","act_dep_time","False","False","False"
"","2:00 p.m.","84","sched_arr_time","False","False","False"
"1:55 p.m.","2:10 p.m.","84","act_arr_time","False","False","False"
"86","86","85","tuple_id","True","True","True"
"helloflight","helloflight","85","src","True","True","True"
"UA-257-JFK-SFO","UA-257-JFK-SFO","85","flight","True","True","True"
"","2:30 p.m.","85","sched_dep_time","False","False","False"
"2:43 p.m.","2:26 p.m.","85","act_dep_time","True","False","False"
"","6:15 p.m.","85","sched_arr_time","False","False","False"
"5:22 p.m.","5:42 p.m.","85","act_arr_time","False","False","False"
"87","87","86","tuple_id","True","True","True"
"helloflight","helloflight","86","src","True","True","True"
"UA-2945-PHL-CLT","UA-2945-PHL-CLT","86","flight","True","True","True"
"","12:00 a.m.","86","sched_dep_time","False","False","False"
"12:07 p.m.","3:11 a.m.","86","act_dep_time","False","False","False"
"","1:45 p.m.","86","sched_arr_time","False","False","False"
"1:11 p.m.","1:15 p.m.","86","act_arr_time","False","False","False"
"88","88","87","tuple_id","True","True","True"
"helloflight","helloflight","87","src","True","True","True"
"CO-63-EWR-IAH","CO-63-EWR-IAH","87","flight","True","True","True"
"5:25 p.m.","5:25 p.m.","87","sched_dep_time","True","True","True"
"","5:22 p.m.","87","act_dep_time","False","False","False"
"8:22 p.m.","8:22 p.m.","87","sched_arr_time","True","True","True"
"","8:03 p.m.","87","act_arr_time","False","False","False"
"89","89","88","tuple_id","True","True","True"
"helloflight","helloflight","88","src","True","True","True"
"CO-47-IAH-LAX","CO-47-IAH-LAX","88","flight","True","True","True"
"7:10 p.m.","7:10 p.m.","88","sched_dep_time","True","True","True"
"","8:25 p.m.","88","act_dep_time","False","False","False"
"8:56 p.m.","8:56 p.m.","88","sched_arr_time","False","True","True"
"","9:52 p.m.","88","act_arr_time","False","False","False"
"90","90","89","tuple_id","True","True","True"
"helloflight","helloflight","89","src","True","True","True"
"AA-2050-ORD-MIA","AA-2050-ORD-MIA","89","flight","True","True","True"
"","10:40 a.m.","89","sched_dep_time","False","False","False"
"11:06 a.m.","11:05 a.m.","89","act_dep_time","False","False","False"
"","2:45 p.m.","89","sched_arr_time","False","False","False"
"2:39 p.m.","2:46 p.m.","89","act_arr_time","False","False","False"
"91","91","90","tuple_id","True","True","True"
"helloflight","helloflight","90","src","True","True","True"
"UA-248-PHX-ORD","UA-248-PHX-ORD","90","flight","True","True","True"
"","12:57 p.m.","90","sched_dep_time","False","False","False"
"1:43 p.m.","1:32 p.m.","90","act_dep_time","False","False","False"
"","5:15 p.m.","90","sched_arr_time","False","False","False"
"5:24 p.m.","5:34 p.m.","90","act_arr_time","False","False","False"
"92","92","91","tuple_id","True","True","True"
"helloflight","helloflight","91","src","True","True","True"
"AA-4330-CVG-ORD","AA-4330-CVG-ORD","91","flight","True","True","True"
"3:35 p.m.","3:35 p.m.","91","sched_dep_time","True","True","True"
"","3:36 p.m.","91","act_dep_time","False","False","False"
"4:00 p.m.","4:00 p.m.","91","sched_arr_time","True","True","True"
"","3:33 p.m.","91","act_arr_time","False","False","False"
"93","93","92","tuple_id","True","True","True"
"helloflight","helloflight","92","src","True","True","True"
"AA-1434-DFW-MCO","AA-1434-DFW-MCO","92","flight","True","True","True"
"","7:15 a.m.","92","sched_dep_time","False","False","False"
"7:22 a.m.","7:21 a.m.","92","act_dep_time","True","False","False"
"","10:35 a.m.","92","sched_arr_time","False","False","False"
"10:34 a.m.","10:36 a.m.","92","act_arr_time","True","False","False"
"94","94","93","tuple_id","True","True","True"
"helloflight","helloflight","93","src","True","True","True"
"AA-1640-MIA-MCO","AA-1640-MIA-MCO","93","flight","True","True","True"
"","6:30 p.m.","93","sched_dep_time","False","False","False"
"6:47 p.m.","6:30 p.m.","93","act_dep_time","False","False","False"
"","7:25 p.m.","93","sched_arr_time","False","False","False"
"7:25 p.m.","7:25 p.m.","93","act_arr_time","False","True","True"
"95","95","94","tuple_id","True","True","True"
"helloflight","helloflight","94","src","True","True","True"
"AA-4307-ORD-DTW","AA-4307-ORD-DTW","94","flight","True","True","True"
"","6:45 p.m.","94","sched_dep_time","False","False","False"
"6:56 p.m.","6:55 p.m.","94","act_dep_time","True","False","False"
"","9:10 p.m.","94","sched_arr_time","False","False","False"
"8:38 p.m.","8:53 p.m.","94","act_arr_time","False","False","False"
"96","96","95","tuple_id","True","True","True"
"helloflight","helloflight","95","src","True","True","True"
"AA-3-JFK-LAX","AA-3-JFK-LAX","95","flight","True","True","True"
"","12:00 p.m.","95","sched_dep_time","False","False","False"
"12:12 p.m.","12:11 p.m.","95","act_dep_time","False","False","False"
"","3:15 p.m.","95","sched_arr_time","False","False","False"
"3:04 p.m.","3:16 p.m.","95","act_arr_time","True","False","False"
"97","97","96","tuple_id","True","True","True"
"helloflight","helloflight","96","src","True","True","True"
"CO-1694-LAX-IAH","CO-1694-LAX-IAH","96","flight","True","True","True"
"7:15 p.m.","7:15 p.m.","96","sched_dep_time","True","True","True"
"","7:15 p.m.","96","act_dep_time","False","False","False"
"12/2/11 12:21 a.m.","12:21 a.m.","96","sched_arr_time","False","False","False"
"","12:21 a.m.","96","act_arr_time","False","False","False"
"98","98","97","tuple_id","True","True","True"
"helloflight","helloflight","97","src","True","True","True"
"UA-843-LAX-ORD","UA-843-LAX-ORD","97","flight","True","True","True"
"","1:55 p.m.","97","sched_dep_time","False","False","False"
"2:04 p.m.","2:10 p.m.","97","act_dep_time","True","False","False"
"","7:53 p.m.","97","sched_arr_time","False","False","False"
"7:20 p.m.","7:58 p.m.","97","act_arr_time","False","False","False"
"99","99","98","tuple_id","True","True","True"
"helloflight","helloflight","98","src","True","True","True"
"CO-1193-EWR-MCO","CO-1193-EWR-MCO","98","flight","True","True","True"
"9:15 a.m.","9:15 a.m.","98","sched_dep_time","True","True","True"
"","9:14 a.m.","98","act_dep_time","False","False","False"
"12:18 p.m.","12:18 p.m.","98","sched_arr_time","True","True","True"
"","12:09 p.m.","98","act_arr_time","False","False","False"
"100","100","99","tuple_id","True","True","True"
"helloflight","helloflight","99","src","True","True","True"
"AA-3842-MSP-ORD","AA-3842-MSP-ORD","99","flight","True","True","True"
"","6:00 a.m.","99","sched_dep_time","False","False","False"
"6:57 a.m.","6:56 a.m.","99","act_dep_time","True","False","False"
"","7:30 a.m.","99","sched_arr_time","False","False","False"
"7:49 a.m.","7:51 a.m.","99","act_arr_time","False","False","False"
"101","101","100","tuple_id","True","True","True"
"helloflight","helloflight","100","src","True","True","True"
"AA-643-MIA-ORD","AA-643-MIA-ORD","100","flight","True","True","True"
"","7:10 a.m.","100","sched_dep_time","False","False","False"
"7:31 a.m.","7:30 a.m.","100","act_dep_time","True","False","False"
"","9:35 a.m.","100","sched_arr_time","False","False","False"
"9:26 a.m.","9:31 a.m.","100","act_arr_time","True","False","False"
"102","102","101","tuple_id","True","True","True"
"helloflight","helloflight","101","src","True","True","True"
"AA-1007-MIA-PHX","AA-1007-MIA-PHX","101","flight","True","True","True"
"","4:55 p.m.","101","sched_dep_time","False","False","False"
"5:09 p.m.","5:08 p.m.","101","act_dep_time","False","False","False"
"","8:05 p.m.","101","sched_arr_time","False","False","False"
"7:43 p.m.","7:55 p.m.","101","act_arr_time","False","False","False"
"103","103","102","tuple_id","True","True","True"
"helloflight","helloflight","102","src","True","True","True"
"AA-2525-DFW-MIA","AA-2525-DFW-MIA","102","flight","True","True","True"
"","7:25 a.m.","102","sched_dep_time","False","False","False"
"7:39 a.m.","7:39 a.m.","102","act_dep_time","True","True","True"
"","11:10 a.m.","102","sched_arr_time","False","False","False"
"10:43 a.m.","11:06 a.m.","102","act_arr_time","True","False","False"
"104","104","103","tuple_id","True","True","True"
"helloflight","helloflight","103","src","True","True","True"
"UA-2906-PHL-MCO","UA-2906-PHL-MCO","103","flight","True","True","True"
"","3:50 p.m.","103","sched_dep_time","False","False","False"
"4:44 p.m.","4:28 p.m.","103","act_dep_time","True","False","False"
"","6:23 p.m.","103","sched_arr_time","False","False","False"
"6:28 p.m.","6:38 p.m.","103","act_arr_time","False","False","False"
"105","105","104","tuple_id","True","True","True"
"helloflight","helloflight","104","src","True","True","True"
"UA-938-DEN-ORD","UA-938-DEN-ORD","104","flight","True","True","True"
"","4:16 p.m.","104","sched_dep_time","False","False","False"
"4:37 p.m.","4:15 p.m.","104","act_dep_time","False","False","False"
